depId                           class       name                                                                                                  flag      
7957                            6           ELF32/libpgtypes.so.2.1                                                                               x86       
7958                            6           ELF32/libpq.so.4                                                                                      -*none*-  
7959                            6           ELF32/libpq.so.4                                                                                      SysV      
7960                            6           ELF32/libpq.so.4                                                                                      x86       
7961                            6           ELF32/libpq.so.4.1                                                                                    -*none*-  
7962                            6           ELF32/libpq.so.4.1                                                                                    SysV      
7963                            6           ELF32/libpq.so.4.1                                                                                    x86       
7964                            6           ELF32/usr/lib/postgresql/libascii_and_mic.so.0                                                        -*none*-  
7965                            6           ELF32/usr/lib/postgresql/libascii_and_mic.so.0                                                        SysV      
7966                            6           ELF32/usr/lib/postgresql/libascii_and_mic.so.0                                                        x86       
7967                            6           ELF32/usr/lib/postgresql/libcyrillic_and_mic.so.0                                                     -*none*-  
7968                            6           ELF32/usr/lib/postgresql/libcyrillic_and_mic.so.0                                                     SysV      
7969                            6           ELF32/usr/lib/postgresql/libcyrillic_and_mic.so.0                                                     x86       
7970                            6           ELF32/usr/lib/postgresql/libeuc_cn_and_mic.so.0                                                       -*none*-  
7971                            6           ELF32/usr/lib/postgresql/libeuc_cn_and_mic.so.0                                                       SysV      
7972                            6           ELF32/usr/lib/postgresql/libeuc_cn_and_mic.so.0                                                       x86       
7973                            6           ELF32/usr/lib/postgresql/libeuc_jp_and_sjis.so.0                                                      -*none*-  
7974                            6           ELF32/usr/lib/postgresql/libeuc_jp_and_sjis.so.0                                                      SysV      
7975                            6           ELF32/usr/lib/postgresql/libeuc_jp_and_sjis.so.0                                                      x86       
7976                            6           ELF32/usr/lib/postgresql/libeuc_kr_and_mic.so.0                                                       -*none*-  
7977                            6           ELF32/usr/lib/postgresql/libeuc_kr_and_mic.so.0                                                       SysV      
7978                            6           ELF32/usr/lib/postgresql/libeuc_kr_and_mic.so.0                                                       x86       
7979                            6           ELF32/usr/lib/postgresql/libeuc_tw_and_big5.so.0                                                      -*none*-  
7980                            6           ELF32/usr/lib/postgresql/libeuc_tw_and_big5.so.0                                                      SysV      
7981                            6           ELF32/usr/lib/postgresql/libeuc_tw_and_big5.so.0                                                      x86       
7982                            6           ELF32/usr/lib/postgresql/liblatin2_and_win1250.so.0                                                   -*none*-  
7983                            6           ELF32/usr/lib/postgresql/liblatin2_and_win1250.so.0                                                   SysV      
7984                            6           ELF32/usr/lib/postgresql/liblatin2_and_win1250.so.0                                                   x86       
7985                            6           ELF32/usr/lib/postgresql/liblatin_and_mic.so.0                                                        -*none*-  
7986                            6           ELF32/usr/lib/postgresql/liblatin_and_mic.so.0                                                        SysV      
7987                            6           ELF32/usr/lib/postgresql/liblatin_and_mic.so.0                                                        x86       
7988                            6           ELF32/usr/lib/postgresql/libplperl.so.0                                                               -*none*-  
7989                            6           ELF32/usr/lib/postgresql/libplperl.so.0                                                               SysV      
7990                            6           ELF32/usr/lib/postgresql/libplperl.so.0                                                               x86       
7991                            6           ELF32/usr/lib/postgresql/libplpgsql.so.1                                                              -*none*-  
7992                            6           ELF32/usr/lib/postgresql/libplpgsql.so.1                                                              SysV      
7993                            6           ELF32/usr/lib/postgresql/libplpgsql.so.1                                                              x86       
7994                            6           ELF32/usr/lib/postgresql/libplpython.so.0                                                             -*none*-  
7995                            6           ELF32/usr/lib/postgresql/libplpython.so.0                                                             SysV      
7996                            6           ELF32/usr/lib/postgresql/libplpython.so.0                                                             x86       
7997                            6           ELF32/usr/lib/postgresql/libutf8_and_ascii.so.0                                                       -*none*-  
7998                            6           ELF32/usr/lib/postgresql/libutf8_and_ascii.so.0                                                       SysV      
7999                            6           ELF32/usr/lib/postgresql/libutf8_and_ascii.so.0                                                       x86       
8000                            6           ELF32/usr/lib/postgresql/libutf8_and_big5.so.0                                                        -*none*-  
8001                            6           ELF32/usr/lib/postgresql/libutf8_and_big5.so.0                                                        SysV      
8002                            6           ELF32/usr/lib/postgresql/libutf8_and_big5.so.0                                                        x86       
8003                            6           ELF32/usr/lib/postgresql/libutf8_and_cyrillic.so.0                                                    -*none*-  
8004                            6           ELF32/usr/lib/postgresql/libutf8_and_cyrillic.so.0                                                    SysV      
8005                            6           ELF32/usr/lib/postgresql/libutf8_and_cyrillic.so.0                                                    x86       
8006                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_cn.so.0                                                      -*none*-  
8007                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_cn.so.0                                                      SysV      
8008                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_cn.so.0                                                      x86       
8009                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_jp.so.0                                                      -*none*-  
8010                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_jp.so.0                                                      SysV      
8011                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_jp.so.0                                                      x86       
8012                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_kr.so.0                                                      -*none*-  
8013                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_kr.so.0                                                      SysV      
8014                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_kr.so.0                                                      x86       
8015                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_tw.so.0                                                      -*none*-  
8016                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_tw.so.0                                                      SysV      
8017                            6           ELF32/usr/lib/postgresql/libutf8_and_euc_tw.so.0                                                      x86       
8018                            6           ELF32/usr/lib/postgresql/libutf8_and_gb18030.so.0                                                     -*none*-  
8019                            6           ELF32/usr/lib/postgresql/libutf8_and_gb18030.so.0                                                     SysV      
8020                            6           ELF32/usr/lib/postgresql/libutf8_and_gb18030.so.0                                                     x86       
8021                            6           ELF32/usr/lib/postgresql/libutf8_and_gbk.so.0                                                         -*none*-  
8022                            6           ELF32/usr/lib/postgresql/libutf8_and_gbk.so.0                                                         SysV      
8023                            6           ELF32/usr/lib/postgresql/libutf8_and_gbk.so.0                                                         x86       
8024                            6           ELF32/usr/lib/postgresql/libutf8_and_iso8859.so.0                                                     -*none*-  
8025                            6           ELF32/usr/lib/postgresql/libutf8_and_iso8859.so.0                                                     SysV      
8026                            6           ELF32/usr/lib/postgresql/libutf8_and_iso8859.so.0                                                     x86       
8027                            6           ELF32/usr/lib/postgresql/libutf8_and_iso8859_1.so.0                                                   -*none*-  
8028                            6           ELF32/usr/lib/postgresql/libutf8_and_iso8859_1.so.0                                                   SysV      
8029                            6           ELF32/usr/lib/postgresql/libutf8_and_iso8859_1.so.0                                                   x86       
8030                            6           ELF32/usr/lib/postgresql/libutf8_and_johab.so.0                                                       -*none*-  
8031                            6           ELF32/usr/lib/postgresql/libutf8_and_johab.so.0                                                       SysV      
8032                            6           ELF32/usr/lib/postgresql/libutf8_and_johab.so.0                                                       x86       
8033                            6           ELF32/usr/lib/postgresql/libutf8_and_sjis.so.0                                                        -*none*-  
8034                            6           ELF32/usr/lib/postgresql/libutf8_and_sjis.so.0                                                        SysV      
8035                            6           ELF32/usr/lib/postgresql/libutf8_and_sjis.so.0                                                        x86       
8036                            6           ELF32/usr/lib/postgresql/libutf8_and_uhc.so.0                                                         -*none*-  
8037                            6           ELF32/usr/lib/postgresql/libutf8_and_uhc.so.0                                                         SysV      
8038                            6           ELF32/usr/lib/postgresql/libutf8_and_uhc.so.0                                                         x86       
8039                            6           ELF32/usr/lib/postgresql/libutf8_and_win1250.so.0                                                     -*none*-  
8040                            6           ELF32/usr/lib/postgresql/libutf8_and_win1250.so.0                                                     SysV      
8041                            6           ELF32/usr/lib/postgresql/libutf8_and_win1250.so.0                                                     x86       
8042                            6           ELF32/usr/lib/postgresql/libutf8_and_win1252.so.0                                                     -*none*-  
8043                            6           ELF32/usr/lib/postgresql/libutf8_and_win1252.so.0                                                     SysV      
8044                            6           ELF32/usr/lib/postgresql/libutf8_and_win1252.so.0                                                     x86       
8045                            6           ELF32/usr/lib/postgresql/libutf8_and_win1256.so.0                                                     -*none*-  
8046                            6           ELF32/usr/lib/postgresql/libutf8_and_win1256.so.0                                                     SysV      
8047                            6           ELF32/usr/lib/postgresql/libutf8_and_win1256.so.0                                                     x86       
8048                            6           ELF32/usr/lib/postgresql/libutf8_and_win1258.so.0                                                     -*none*-  
8049                            6           ELF32/usr/lib/postgresql/libutf8_and_win1258.so.0                                                     SysV      
8050                            6           ELF32/usr/lib/postgresql/libutf8_and_win1258.so.0                                                     x86       
8051                            6           ELF32/usr/lib/postgresql/libutf8_and_win874.so.0                                                      -*none*-  
8052                            6           ELF32/usr/lib/postgresql/libutf8_and_win874.so.0                                                      SysV      
8053                            6           ELF32/usr/lib/postgresql/libutf8_and_win874.so.0                                                      x86       
8054                            4           postgresql                                                                                            -*none*-  
8055                            4           perl-DBD-Pg:perl                                                                                      -*none*-  
8056                            12          DBD::Pg                                                                                               -*none*-  
8057                            4           perl-DBD-Pg                                                                                           -*none*-  
8058                            4           pycrypto                                                                                              -*none*-  
8059                            4           pycrypto:python                                                                                       -*none*-  
8060                            11          Crypto                                                                                                -*none*-  
8061                            11          Crypto.Cipher                                                                                         -*none*-  
8062                            11          Crypto.Cipher.AES                                                                                     -*none*-  
8063                            11          Crypto.Cipher.ARC2                                                                                    -*none*-  
8064                            11          Crypto.Cipher.ARC4                                                                                    -*none*-  
8065                            11          Crypto.Cipher.Blowfish                                                                                -*none*-  
8066                            11          Crypto.Cipher.CAST                                                                                    -*none*-  
8067                            11          Crypto.Cipher.DES                                                                                     -*none*-  
8068                            11          Crypto.Cipher.DES3                                                                                    -*none*-  
8069                            11          Crypto.Cipher.XOR                                                                                     -*none*-  
8070                            11          Crypto.Hash                                                                                           -*none*-  
8071                            11          Crypto.Hash.HMAC                                                                                      -*none*-  
8072                            11          Crypto.Hash.MD2                                                                                       -*none*-  
8073                            11          Crypto.Hash.MD4                                                                                       -*none*-  
8074                            11          Crypto.Hash.MD5                                                                                       -*none*-  
8075                            11          Crypto.Hash.RIPEMD                                                                                    -*none*-  
8076                            11          Crypto.Hash.SHA                                                                                       -*none*-  
8077                            11          Crypto.Hash.SHA256                                                                                    -*none*-  
8078                            11          Crypto.Protocol                                                                                       -*none*-  
8079                            11          Crypto.Protocol.AllOrNothing                                                                          -*none*-  
8080                            11          Crypto.Protocol.Chaffing                                                                              -*none*-  
8081                            11          Crypto.PublicKey                                                                                      -*none*-  
8082                            11          Crypto.PublicKey.DSA                                                                                  -*none*-  
8083                            11          Crypto.PublicKey.ElGamal                                                                              -*none*-  
8084                            11          Crypto.PublicKey.RSA                                                                                  -*none*-  
8085                            11          Crypto.PublicKey._fastmath                                                                            -*none*-  
8086                            11          Crypto.PublicKey.pubkey                                                                               -*none*-  
8087                            11          Crypto.PublicKey.qNEW                                                                                 -*none*-  
8088                            11          Crypto.Util                                                                                           -*none*-  
8089                            11          Crypto.Util.RFC1751                                                                                   -*none*-  
8090                            11          Crypto.Util.number                                                                                    -*none*-  
8091                            11          Crypto.Util.randpool                                                                                  -*none*-  
8092                            11          Crypto.Util.test                                                                                      -*none*-  
8093                            11          Crypto.test                                                                                           -*none*-  
8094                            4           python-setuptools:python                                                                              -*none*-  
8095                            11          easy_install                                                                                          -*none*-  
8096                            11          pkg_resources                                                                                         -*none*-  
8097                            11          setuptools                                                                                            -*none*-  
8098                            11          setuptools.archive_util                                                                               -*none*-  
8099                            11          setuptools.command                                                                                    -*none*-  
8100                            11          setuptools.command.alias                                                                              -*none*-  
8101                            11          setuptools.command.bdist_egg                                                                          -*none*-  
8102                            11          setuptools.command.bdist_rpm                                                                          -*none*-  
8103                            11          setuptools.command.build_ext                                                                          -*none*-  
8104                            11          setuptools.command.build_py                                                                           -*none*-  
8105                            11          setuptools.command.develop                                                                            -*none*-  
8106                            11          setuptools.command.easy_install                                                                       -*none*-  
8107                            11          setuptools.command.egg_info                                                                           -*none*-  
8108                            11          setuptools.command.install                                                                            -*none*-  
8109                            11          setuptools.command.install_egg_info                                                                   -*none*-  
8110                            11          setuptools.command.install_lib                                                                        -*none*-  
8111                            11          setuptools.command.install_scripts                                                                    -*none*-  
8112                            11          setuptools.command.rotate                                                                             -*none*-  
8113                            11          setuptools.command.saveopts                                                                           -*none*-  
8114                            11          setuptools.command.sdist                                                                              -*none*-  
8115                            11          setuptools.command.setopt                                                                             -*none*-  
8116                            11          setuptools.command.test                                                                               -*none*-  
8117                            11          setuptools.command.upload                                                                             -*none*-  
8118                            11          setuptools.depends                                                                                    -*none*-  
8119                            11          setuptools.dist                                                                                       -*none*-  
8120                            11          setuptools.extension                                                                                  -*none*-  
8121                            11          setuptools.package_index                                                                              -*none*-  
8122                            11          setuptools.sandbox                                                                                    -*none*-  
8123                            11          setuptools.tests                                                                                      -*none*-  
8124                            11          setuptools.tests.doctest                                                                              -*none*-  
8125                            11          setuptools.tests.test_resources                                                                       -*none*-  
8126                            4           python-setuptools                                                                                     -*none*-  
8127                            4           PasteDeploy                                                                                           -*none*-  
8128                            4           PasteDeploy:python                                                                                    -*none*-  
8129                            11          paste.deploy                                                                                          -*none*-  
8130                            11          paste.deploy.config                                                                                   -*none*-  
8131                            11          paste.deploy.converters                                                                               -*none*-  
8132                            11          paste.deploy.interfaces                                                                               -*none*-  
8133                            11          paste.deploy.loadwsgi                                                                                 -*none*-  
8134                            11          paste.deploy.paster_templates                                                                         -*none*-  
8135                            11          paste.deploy.util                                                                                     -*none*-  
8136                            11          paste.deploy.util.threadinglocal                                                                      -*none*-  
8137                            4           PasteScript:python                                                                                    -*none*-  
8138                            11          paste.script                                                                                          -*none*-  
8139                            11          paste.script.appinstall                                                                               -*none*-  
8140                            11          paste.script.bool_optparse                                                                            -*none*-  
8141                            11          paste.script.cgi_server                                                                               -*none*-  
8142                            11          paste.script.checkperms                                                                               -*none*-  
8143                            11          paste.script.command                                                                                  -*none*-  
8144                            11          paste.script.copydir                                                                                  -*none*-  
8145                            11          paste.script.create_distro                                                                            -*none*-  
8146                            11          paste.script.default_sysconfig                                                                        -*none*-  
8147                            11          paste.script.entrypoints                                                                              -*none*-  
8148                            11          paste.script.exe                                                                                      -*none*-  
8149                            11          paste.script.filemaker                                                                                -*none*-  
8150                            11          paste.script.flup_server                                                                              -*none*-  
8151                            11          paste.script.grep                                                                                     -*none*-  
8152                            11          paste.script.help                                                                                     -*none*-  
8153                            11          paste.script.interfaces                                                                               -*none*-  
8154                            11          paste.script.pluginlib                                                                                -*none*-  
8155                            11          paste.script.serve                                                                                    -*none*-  
8156                            11          paste.script.templates                                                                                -*none*-  
8157                            11          paste.script.templates.basic_package.+package+                                                        -*none*-  
8158                            11          paste.script.testapp                                                                                  -*none*-  
8159                            11          paste.script.twisted_web2_server                                                                      -*none*-  
8160                            11          paste.script.util                                                                                     -*none*-  
8161                            11          paste.script.util.secret                                                                              -*none*-  
8162                            11          paste.script.util.string24                                                                            -*none*-  
8163                            11          paste.script.util.subprocess24                                                                        -*none*-  
8164                            11          paste.script.util.uuid                                                                                -*none*-  
8165                            11          paste.script.wsgiutils_server                                                                         -*none*-  
8166                            4           PasteScript                                                                                           -*none*-  
8167                            4           python                                                                                                -*none*-  
8168                            4           python:devellib                                                                                       -*none*-  
8169                            4           python:devel                                                                                          -*none*-  
8170                            6           ELF32/libpython2.4.so                                                                                 -*none*-  
8171                            6           ELF32/libpython2.4.so                                                                                 SysV      
8172                            6           ELF32/libpython2.4.so                                                                                 x86       
8173                            4           simplejson                                                                                            -*none*-  
8174                            4           rhpl:runtime                                                                                          -*none*-  
8175                            4           simplejson:python                                                                                     -*none*-  
8176                            11          simplejson                                                                                            -*none*-  
8177                            11          simplejson.decoder                                                                                    -*none*-  
8178                            11          simplejson.encoder                                                                                    -*none*-  
8179                            11          simplejson.jsonfilter                                                                                 -*none*-  
8180                            11          simplejson.scanner                                                                                    -*none*-  
8181                            11          simplejson.tests                                                                                      -*none*-  
8182                            11          simplejson.tests.test_fail                                                                            -*none*-  
8183                            11          simplejson.tests.test_pass1                                                                           -*none*-  
8184                            11          simplejson.tests.test_pass2                                                                           -*none*-  
8185                            11          simplejson.tests.test_pass3                                                                           -*none*-  
8186                            11          simplejson.tests.test_recursion                                                                       -*none*-  
8187                            4           samba:lib                                                                                             -*none*-  
8188                            6           ELF32/libnss_winbind.so.2                                                                             -*none*-  
8189                            6           ELF32/libnss_winbind.so.2                                                                             SysV      
8190                            6           ELF32/libnss_winbind.so.2                                                                             x86       
8191                            6           ELF32/libnss_wins.so.2                                                                                -*none*-  
8192                            6           ELF32/libnss_wins.so.2                                                                                SysV      
8193                            6           ELF32/libnss_wins.so.2                                                                                x86       
8194                            6           ELF32/libsmbclient.so                                                                                 -*none*-  
8195                            6           ELF32/libsmbclient.so                                                                                 SysV      
8196                            6           ELF32/libsmbclient.so                                                                                 x86       
8197                            6           ELF32/libsmbclient.so.0                                                                               -*none*-  
8198                            6           ELF32/libsmbclient.so.0                                                                               SysV      
8199                            6           ELF32/libsmbclient.so.0                                                                               x86       
8200                            4           samba                                                                                                 -*none*-  
8201                            4           scgi                                                                                                  -*none*-  
8202                            4           scgi:python                                                                                           -*none*-  
8203                            11          scgi                                                                                                  -*none*-  
8204                            11          scgi.passfd                                                                                           -*none*-  
8205                            11          scgi.quixote_handler                                                                                  -*none*-  
8206                            11          scgi.scgi_server                                                                                      -*none*-  
8207                            11          scgi.test_passfd                                                                                      -*none*-  
8208                            4           setup:runtime                                                                                         -*none*-  
8209                            4           sendmail:devellib                                                                                     -*none*-  
8210                            4           sendmail:devel                                                                                        -*none*-  
8211                            4           setup                                                                                                 -*none*-  
8212                            4           sgmlop:python                                                                                         -*none*-  
8213                            11          sgmlop                                                                                                -*none*-  
8214                            4           sgmlop                                                                                                -*none*-  
8215                            4           elementtree:python                                                                                    -*none*-  
8216                            11          elementtree                                                                                           -*none*-  
8217                            11          elementtree.ElementInclude                                                                            -*none*-  
8218                            11          elementtree.ElementPath                                                                               -*none*-  
8219                            11          elementtree.ElementTree                                                                               -*none*-  
8220                            11          elementtree.HTMLTreeBuilder                                                                           -*none*-  
8221                            11          elementtree.SgmlopXMLTreeBuilder                                                                      -*none*-  
8222                            11          elementtree.SimpleXMLTreeBuilder                                                                      -*none*-  
8223                            11          elementtree.SimpleXMLWriter                                                                           -*none*-  
8224                            11          elementtree.TidyHTMLTreeBuilder                                                                       -*none*-  
8225                            11          elementtree.TidyTools                                                                                 -*none*-  
8226                            11          elementtree.XMLTreeBuilder                                                                            -*none*-  
8227                            4           elementtree                                                                                           -*none*-  
8228                            4           FormEncode                                                                                            -*none*-  
8229                            4           FormEncode:python                                                                                     -*none*-  
8230                            11          formencode                                                                                            -*none*-  
8231                            11          formencode.api                                                                                        -*none*-  
8232                            11          formencode.compound                                                                                   -*none*-  
8233                            11          formencode.context                                                                                    -*none*-  
8234                            11          formencode.declarative                                                                                -*none*-  
8235                            11          formencode.doctest_xml_compare                                                                        -*none*-  
8236                            11          formencode.fields                                                                                     -*none*-  
8237                            11          formencode.fieldstorage                                                                               -*none*-  
8238                            11          formencode.foreach                                                                                    -*none*-  
8239                            11          formencode.formgen                                                                                    -*none*-  
8240                            11          formencode.htmlfill                                                                                   -*none*-  
8241                            11          formencode.htmlfill_schemabuilder                                                                     -*none*-  
8242                            11          formencode.htmlform                                                                                   -*none*-  
8243                            11          formencode.htmlgen                                                                                    -*none*-  
